Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
nataly-dress,,,,,,,,Color,Mole,Size,S,,,1314062OOL00S,453,shopify,1,deny,manual,59.20,148.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_001_20251111_121712.jpg?v=1762892327,g,,,
nataly-dress,,,,,,,,Color,Mole,Size,XL,,,1314062OOL0XL,453,shopify,1,deny,manual,59.20,148.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_001_20251111_121712.jpg?v=1762892327,g,,,
nataly-dress,,,,,,,,Color,Mole,Size,XS,,,1314062OOL0XS,453,shopify,1,deny,manual,59.20,148.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_001_20251111_121712.jpg?v=1762892327,g,,,
nataly-dress,,,,,,,,Color,Red Sparkle,Size,L,,,1314062RDP00L,453,shopify,1,deny,manual,59.20,148.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/3A07EAB9-8D19-4788-85F6-D27555935188.png?v=1762981112,g,,,
nataly-dress,,,,,,,,Color,Red Sparkle,Size,M,,,1314062RDP00M,453,shopify,1,deny,manual,59.20,148.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/3A07EAB9-8D19-4788-85F6-D27555935188.png?v=1762981112,g,,,
nataly-dress,,,,,,,,Color,Red Sparkle,Size,S,,,1314062RDP00S,453,shopify,1,deny,manual,59.20,148.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/3A07EAB9-8D19-4788-85F6-D27555935188.png?v=1762981112,g,,,
nataly-dress,,,,,,,,Color,Red Sparkle,Size,XL,,,1314062RDP0XL,453,shopify,1,deny,manual,59.20,148.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/3A07EAB9-8D19-4788-85F6-D27555935188.png?v=1762981112,g,,,
nataly-dress,,,,,,,,Color,Red Sparkle,Size,XS,,,1314062RDP0XS,453,shopify,1,deny,manual,59.20,148.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/3A07EAB9-8D19-4788-85F6-D27555935188.png?v=1762981112,g,,,
nataly-dress,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_000_20251111_121712.jpg?v=1762892327,2,Nataly Dress,,,,,,,,
nataly-dress,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/D6BCD2A8-9B41-49AB-9C95-486313419EC9.png?v=1762980968,3,Nataly Dress,,,,,,,,
nataly-dress,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/3A07EAB9-8D19-4788-85F6-D27555935188.png?v=1762981112,4,Nataly Dress,,,,,,,,
aara-silk-dress,Aara Silk Dress,<p></p>,Homeboy Threads,,Dresses,"private, designer-donated",TRUE,Color,Moonlight,Size,L,,,1313994MHT00L,453,shopify,1,deny,manual,111.20,278.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/IMG-0901.jpg?v=1762891124,1,Aara Silk Dress,FALSE,Aara Silk Dress | Homeboy Threads Resale | Homeboy Threads,,,g,,,active
aara-silk-dress,,,,,,,,Color,Default Title,Size,M,,,1313994MHT00M,453,shopify,1,deny,manual,111.20,278.00,TRUE,TRUE,,,,,,,,,g,,,
aara-silk-dress,,,,,,,,Color,Moonlight,Size,XL,,,1313994MHT0XL,453,shopify,1,deny,manual,111.20,278.00,TRUE,TRUE,,,,,,,,,g,,,
babette-halterneck-dress,Babette Halterneck Dress,<p></p>,Homeboy Threads,,Dresses,"private, designer-donated",TRUE,Color,Black,Size,0,,,1313993BLK000,453,shopify,1,deny,manual,87.20,218.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/IMG-0899.jpg?v=1762891017,1,Babette Halterneck Dress,FALSE,Babette Halterneck Dress | Homeboy Threads Resale | Homeboy Threads,,,g,,,active
babette-halterneck-dress,,,,,,,,Color,Black,Size,2,,,1313993BLK002,453,shopify,1,deny,manual,87.20,218.00,TRUE,TRUE,,,,,,,,,g,,,
babette-halterneck-dress,,,,,,,,Color,Black,Size,4,,,1313993BLK004,453,shopify,1,deny,manual,87.20,218.00,TRUE,TRUE,,,,,,,,,g,,,
babette-halterneck-dress,,,,,,,,Color,Black,Size,6,,,1313993BLK006,453,shopify,1,deny,manual,87.20,218.00,TRUE,TRUE,,,,,,,,,g,,,
babette-halterneck-dress,,,,,,,,Color,Black,Size,8,,,1313993BLK008,453,shopify,1,deny,manual,87.20,218.00,TRUE,TRUE,,,,,,,,,g,,,
babette-halterneck-dress,,,,,,,,Color,Black,Size,10,,,1313993BLK010,453,shopify,1,deny,manual,87.20,218.00,TRUE,TRUE,,,,,,,,,g,,,
babette-halterneck-dress,,,,,,,,Color,Black,Size,12,,,1313993BLK012,453,shopify,1,deny,manual,87.20,218.00,TRUE,TRUE,,,,,,,,,g,,,
irisa-dress,Irisa Dress,<p></p>,Homeboy Threads,,Dresses,"private, designer-donated",TRUE,Color,Barcelona Border,Size,0,,,1313942BBR000,453,shopify,1,deny,manual,111.20,278.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/878FF391-F8E7-40D9-BD29-AD330843C082.png?v=1762908165,1,Irisa Dress,FALSE,Irisa Dress | Homeboy Threads Resale | Homeboy Threads,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/878FF391-F8E7-40D9-BD29-AD330843C082.png?v=1762908165,g,,,active
irisa-dress,,,,,,,,Color,Barcelona Border,Size,2,,,1313942BBR002,453,shopify,1,deny,manual,111.20,278.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/878FF391-F8E7-40D9-BD29-AD330843C082.png?v=1762908165,g,,,
irisa-dress,,,,,,,,Color,Barcelona Border,Size,6,,,1313942BBR006,453,shopify,1,deny,manual,111.20,278.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/878FF391-F8E7-40D9-BD29-AD330843C082.png?v=1762908165,g,,,
irisa-dress,,,,,,,,Color,Barcelona Border,Size,8,,,1313942BBR008,453,shopify,1,deny,manual,111.20,278.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/878FF391-F8E7-40D9-BD29-AD330843C082.png?v=1762908165,g,,,
irisa-dress,,,,,,,,Color,Barcelona Border,Size,10,,,1313942BBR010,453,shopify,1,deny,manual,111.20,278.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/878FF391-F8E7-40D9-BD29-AD330843C082.png?v=1762908165,g,,,
irisa-dress,,,,,,,,Color,Barcelona Border,Size,12,,,1313942BBR012,453,shopify,1,deny,manual,111.20,278.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/878FF391-F8E7-40D9-BD29-AD330843C082.png?v=1762908165,g,,,
irisa-dress,,,,,,,,Color,Black,Size,0,,,1313942BLK000,453,shopify,1,deny,manual,111.20,278.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/433CB66D-E61A-4988-AAC9-F08BEF21A1C7.png?v=1762908330,g,,,
irisa-dress,,,,,,,,Color,Black,Size,2,,,1313942BLK002,453,shopify,1,deny,manual,111.20,278.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/433CB66D-E61A-4988-AAC9-F08BEF21A1C7.png?v=1762908330,g,,,
irisa-dress,,,,,,,,Color,Black,Size,4,,,1313942BLK004,453,shopify,1,deny,manual,111.20,278.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/433CB66D-E61A-4988-AAC9-F08BEF21A1C7.png?v=1762908330,g,,,
irisa-dress,,,,,,,,Color,Black,Size,6,,,1313942BLK006,453,shopify,1,deny,manual,111.20,278.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/433CB66D-E61A-4988-AAC9-F08BEF21A1C7.png?v=1762908330,g,,,
irisa-dress,,,,,,,,Color,Black,Size,8,,,1313942BLK008,453,shopify,1,deny,manual,111.20,278.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/433CB66D-E61A-4988-AAC9-F08BEF21A1C7.png?v=1762908330,g,,,
irisa-dress,,,,,,,,Color,Black,Size,10,,,1313942BLK010,453,shopify,1,deny,manual,111.20,278.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/433CB66D-E61A-4988-AAC9-F08BEF21A1C7.png?v=1762908330,g,,,
irisa-dress,,,,,,,,Color,Black,Size,12,,,1313942BLK012,453,shopify,1,deny,manual,111.20,278.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/433CB66D-E61A-4988-AAC9-F08BEF21A1C7.png?v=1762908330,g,,,
irisa-dress,,,,,,,,Color,Larkspur,Size,0,,,1313942LKU000,453,shopify,1,deny,manual,111.20,278.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/IMG-1032.png?v=1762908239,g,,,
irisa-dress,,,,,,,,Color,Larkspur,Size,2,,,1313942LKU002,453,shopify,1,deny,manual,111.20,278.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/IMG-1032.png?v=1762908239,g,,,
irisa-dress,,,,,,,,Color,Larkspur,Size,4,,,1313942LKU004,453,shopify,1,deny,manual,111.20,278.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/IMG-1032.png?v=1762908239,g,,,
irisa-dress,,,,,,,,Color,Larkspur,Size,6,,,1313942LKU006,453,shopify,1,deny,manual,111.20,278.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/IMG-1032.png?v=1762908239,g,,,
irisa-dress,,,,,,,,Color,Larkspur,Size,8,,,1313942LKU008,453,shopify,1,deny,manual,111.20,278.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/IMG-1032.png?v=1762908239,g,,,
irisa-dress,,,,,,,,Color,Larkspur,Size,10,,,1313942LKU010,453,shopify,1,deny,manual,111.20,278.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/IMG-1032.png?v=1762908239,g,,,
irisa-dress,,,,,,,,Color,Larkspur,Size,12,,,1313942LKU012,453,shopify,1,deny,manual,111.20,278.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/IMG-1032.png?v=1762908239,g,,,
irisa-dress,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/IMG-1032.png?v=1762908239,2,Irisa Dress,,,,,,,,
irisa-dress,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/433CB66D-E61A-4988-AAC9-F08BEF21A1C7.png?v=1762908330,3,Irisa Dress,,,,,,,,
gaelle-knee-boot,Gaelle Knee Boot,<p></p>,Homeboy Threads,,Shoes,"private, designer-donated",TRUE,Color,Ruby,Size,6,,,1313871RBY006,453,shopify,1,deny,manual,219.20,548.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/IMG-0897.jpg?v=1762890835,1,Gaelle Knee Boot,FALSE,Gaelle Knee Boot | Homeboy Threads Resale | Homeboy Threads,,,g,,,active
gaelle-knee-boot,,,,,,,,Color,Ruby,Size,7,,,1313871RBY007,453,shopify,1,deny,manual,219.20,548.00,TRUE,TRUE,,,,,,,,,g,,,
gaelle-knee-boot,,,,,,,,Color,Ruby,Size,8,,,1313871RBY008,453,shopify,1,deny,manual,219.20,548.00,TRUE,TRUE,,,,,,,,,g,,,
gaelle-knee-boot,,,,,,,,Color,Ruby,Size,10,,,1313871RBY010,453,shopify,1,deny,manual,219.20,548.00,TRUE,TRUE,,,,,,,,,g,,,
gaelle-knee-boot,,,,,,,,Color,Ruby,Size,6.5,,,1313871RBY065,453,shopify,1,deny,manual,219.20,548.00,TRUE,TRUE,,,,,,,,,g,,,
gaelle-knee-boot,,,,,,,,Color,Ruby,Size,7.5,,,1313871RBY075,453,shopify,1,deny,manual,219.20,548.00,TRUE,TRUE,,,,,,,,,g,,,
gaelle-knee-boot,,,,,,,,Color,Ruby,Size,8.5,,,1313871RBY085,453,shopify,1,deny,manual,219.20,548.00,TRUE,TRUE,,,,,,,,,g,,,
gaelle-knee-boot,,,,,,,,Color,Ruby,Size,9.5,,,1313871RBY095,453,shopify,1,deny,manual,219.20,548.00,TRUE,TRUE,,,,,,,,,g,,,
nancy-knee-boot,Nancy Knee Boot,<p></p>,Homeboy Threads,,Shoes,"private, designer-donated",TRUE,Color,Black Leather,Size,6,,,1313867BCL006,453,shopify,1,deny,manual,199.20,498.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/IMG-0895.jpg?v=1762890710,1,Nancy Knee Boot,FALSE,Nancy Knee Boot | Homeboy Threads Resale | Homeboy Threads,,,g,,,active
nancy-knee-boot,,,,,,,,Color,Black Leather,Size,7,,,1313867BCL007,453,shopify,1,deny,manual,199.20,498.00,TRUE,TRUE,,,,,,,,,g,,,
nancy-knee-boot,,,,,,,,Color,Black Leather,Size,8,,,1313867BCL008,453,shopify,1,deny,manual,199.20,498.00,TRUE,TRUE,,,,,,,,,g,,,
nancy-knee-boot,,,,,,,,Color,Black Leather,Size,9,,,1313867BCL009,453,shopify,1,deny,manual,199.20,498.00,TRUE,TRUE,,,,,,,,,g,,,
nancy-knee-boot,,,,,,,,Color,Black Leather,Size,6.5,,,1313867BCL065,453,shopify,1,deny,manual,199.20,498.00,TRUE,TRUE,,,,,,,,,g,,,
nancy-knee-boot,,,,,,,,Color,Black Leather,Size,7.5,,,1313867BCL075,453,shopify,1,deny,manual,199.20,498.00,TRUE,TRUE,,,,,,,,,g,,,
nancy-knee-boot,,,,,,,,Color,Black Leather,Size,8.5,,,1313867BCL085,453,shopify,1,deny,manual,199.20,498.00,TRUE,TRUE,,,,,,,,,g,,,
melanie-top,Melanie Top,<p></p>,Homeboy Threads,,Shirts,"private, designer-donated",TRUE,Color,Red,Size,2,,,1313793RED002,453,shopify,1,deny,manual,59.20,148.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/IMG-0892.jpg?v=1762890421,1,Melanie Top,FALSE,Melanie Top | Homeboy Threads Resale | Homeboy Threads,,,g,,,active
melanie-top,,,,,,,,Color,Red,Size,8,,,1313793RED008,453,shopify,1,deny,manual,59.20,148.00,TRUE,TRUE,,,,,,,,,g,,,
melanie-top,,,,,,,,Color,Red,Size,10,,,1313793RED010,453,shopify,1,deny,manual,59.20,148.00,TRUE,TRUE,,,,,,,,,g,,,
tommie-knit-dress,Tommie Knit Dress,<p></p>,Homeboy Threads,,Dresses,"private, designer-donated",TRUE,Color,Fig Jam,Size,L,,,1313774FGJ00L,453,shopify,1,deny,manual,79.20,198.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_114038.png?v=1762890103,1,Tommie Knit Dress,FALSE,Tommie Knit Dress | Homeboy Threads Resale | Homeboy Threads,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/FDE395B9-7CD8-4B49-B835-81441294501A.jpg?v=1762980248,g,,,active
tommie-knit-dress,,,,,,,,Color,Fig Jam,Size,S,,,1313774FGJ00S,453,shopify,1,deny,manual,79.20,198.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/FDE395B9-7CD8-4B49-B835-81441294501A.jpg?v=1762980248,g,,,
tommie-knit-dress,,,,,,,,Color,Fig Jam,Size,XL,,,1313774FGJ0XL,453,shopify,1,deny,manual,79.20,198.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/FDE395B9-7CD8-4B49-B835-81441294501A.jpg?v=1762980248,g,,,
tommie-knit-dress,,,,,,,,Color,Fig Jam,Size,XS,,,1313774FGJ0XS,453,shopify,1,deny,manual,79.20,198.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/FDE395B9-7CD8-4B49-B835-81441294501A.jpg?v=1762980248,g,,,
tommie-knit-dress,,,,,,,,Color,Midnight Rose,Size,M,,,1313774MGH00M,453,shopify,1,deny,manual,79.20,198.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_114038.png?v=1762890103,g,,,
tommie-knit-dress,,,,,,,,Color,Midnight Rose,Size,S,,,1313774MGH00S,453,shopify,1,deny,manual,79.20,198.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_114038.png?v=1762890103,g,,,
tommie-knit-dress,,,,,,,,Color,Midnight Rose,Size,XS,,,1313774MGH0XS,453,shopify,1,deny,manual,79.20,198.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_114038.png?v=1762890103,g,,,
tommie-knit-dress,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/FDE395B9-7CD8-4B49-B835-81441294501A.jpg?v=1762980248,2,Tommie Knit Dress,,,,,,,,
serenity-bare-sandal,Serenity Bare Sandal,<p></p>,Homeboy Threads,,Shoes,"private, designer-donated",TRUE,Color,Almond Leather,Size,7,,,1313767ALR007,453,shopify,1,deny,manual,99.20,248.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/3BBEC316-5F36-46F3-9A08-CA8D6E6BF93C.jpg?v=1762889903,1,Serenity Bare Sandal,FALSE,Serenity Bare Sandal | Homeboy Threads Resale | Homeboy Threads,,,g,,,active
serenity-bare-sandal,,,,,,,,Color,Almond Leather,Size,8,,,1313767ALR008,453,shopify,1,deny,manual,99.20,248.00,TRUE,TRUE,,,,,,,,,g,,,
serenity-bare-sandal,,,,,,,,Color,Almond Leather,Size,9,,,1313767ALR009,453,shopify,1,deny,manual,99.20,248.00,TRUE,TRUE,,,,,,,,,g,,,
serenity-bare-sandal,,,,,,,,Color,Almond Leather,Size,5.5,,,1313767ALR055,453,shopify,1,deny,manual,99.20,248.00,TRUE,TRUE,,,,,,,,,g,,,
serenity-bare-sandal,,,,,,,,Color,Almond Leather,Size,7.5,,,1313767ALR075,453,shopify,1,deny,manual,99.20,248.00,TRUE,TRUE,,,,,,,,,g,,,
serenity-bare-sandal,,,,,,,,Color,Almond Leather,Size,8.5,,,1313767ALR085,453,shopify,1,deny,manual,99.20,248.00,TRUE,TRUE,,,,,,,,,g,,,
serenity-bare-sandal,,,,,,,,Color,Almond Leather,Size,9.5,,,1313767ALR095,453,shopify,1,deny,manual,99.20,248.00,TRUE,TRUE,,,,,,,,,g,,,
serenity-bare-sandal,,,,,,,,Color,Almond Leather,Size,10.5,,,1313767ALR105,453,shopify,1,deny,manual,99.20,248.00,TRUE,TRUE,,,,,,,,,g,,,
abby-high-rise-straight-jeans,Abby High Rise Straight Jeans,<p></p>,Homeboy Threads,,Jeans,"private, designer-donated",TRUE,Color,Lanier,Size,30,,,1313655IER030,453,shopify,1,deny,manual,59.20,148.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/IMG-0883.jpg?v=1762889808,1,Abby High Rise Straight Jeans,FALSE,Abby High Rise Straight Jeans | Homeboy Threads Resale | Homeboy Threads,,,g,,,active
abby-high-rise-straight-jeans,,,,,,,,Color,Lanier,Size,31,,,1313655IER031,453,shopify,1,deny,manual,59.20,148.00,TRUE,TRUE,,,,,,,,,g,,,
abby-high-rise-straight-jeans,,,,,,,,Color,Lanier,Size,33,,,1313655IER033,453,shopify,1,deny,manual,59.20,148.00,TRUE,TRUE,,,,,,,,,g,,,
jadey-cashmere-oversized-v,Jadey Cashmere Oversized V,<p></p>,Homeboy Threads,,Sweatshirts,"private, designer-donated",TRUE,Color,Barley,Size,M,,,1313558BYX00M,453,shopify,1,deny,manual,111.20,278.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_002_20251111_112804.jpg?v=1762889500,1,Jadey Cashmere Oversized V,FALSE,Jadey Cashmere Oversized V | Homeboy Threads Resale | Homeboy Threads,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_000_20251111_112804.jpg?v=1762889500,g,,,active
jadey-cashmere-oversized-v,,,,,,,,Color,Chianti,Size,XS,,,1313558CHN0XS,453,shopify,1,deny,manual,111.20,278.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_001_20251111_112804.jpg?v=1762889500,g,,,
jadey-cashmere-oversized-v,,,,,,,,Color,Dachshund,Size,M,,,1313558DAH00M,453,shopify,1,deny,manual,111.20,278.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_002_20251111_112804.jpg?v=1762889500,g,,,
jadey-cashmere-oversized-v,,,,,,,,Color,Dachshund,Size,S,,,1313558DAH00S,453,shopify,1,deny,manual,111.20,278.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_002_20251111_112804.jpg?v=1762889500,g,,,
jadey-cashmere-oversized-v,,,,,,,,Color,Dachshund,Size,XS,,,1313558DAH0XS,453,shopify,1,deny,manual,111.20,278.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_002_20251111_112804.jpg?v=1762889500,g,,,
jadey-cashmere-oversized-v,,,,,,,,Color,Danube,Size,M,,,1313558DAN00M,453,shopify,1,deny,manual,111.20,278.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/76E65FD0-8401-45C0-8C42-9C23DFE0A197.png?v=1762975555,g,,,
jadey-cashmere-oversized-v,,,,,,,,Color,Danube,Size,XL,,,1313558DAN0XL,453,shopify,1,deny,manual,111.20,278.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/76E65FD0-8401-45C0-8C42-9C23DFE0A197.png?v=1762975555,g,,,
jadey-cashmere-oversized-v,,,,,,,,Color,Thunder,Size,L,,,1313558THU00L,453,shopify,1,deny,manual,111.20,278.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_003_20251111_112804.jpg?v=1762889500,g,,,
jadey-cashmere-oversized-v,,,,,,,,Color,Thunder,Size,M,,,1313558THU00M,453,shopify,1,deny,manual,111.20,278.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_003_20251111_112804.jpg?v=1762889500,g,,,
jadey-cashmere-oversized-v,,,,,,,,Color,Thunder,Size,S,,,1313558THU00S,453,shopify,1,deny,manual,111.20,278.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_003_20251111_112804.jpg?v=1762889500,g,,,
jadey-cashmere-oversized-v,,,,,,,,Color,Thunder,Size,XL,,,1313558THU0XL,453,shopify,1,deny,manual,111.20,278.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_003_20251111_112804.jpg?v=1762889500,g,,,
jadey-cashmere-oversized-v,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_003_20251111_112804.jpg?v=1762889500,2,Jadey Cashmere Oversized V,,,,,,,,
jadey-cashmere-oversized-v,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_000_20251111_112804.jpg?v=1762889500,3,Jadey Cashmere Oversized V,,,,,,,,
jadey-cashmere-oversized-v,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_001_20251111_112804.jpg?v=1762889500,4,Jadey Cashmere Oversized V,,,,,,,,
jadey-cashmere-oversized-v,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/76E65FD0-8401-45C0-8C42-9C23DFE0A197.png?v=1762975555,5,Jadey Cashmere Oversized V,,,,,,,,
cary-low-rise-slouchy-wide-leg-jeans,Cary Low Rise Slouchy Wide Leg Jeans,<p></p>,Homeboy Threads,,Jeans,"private, designer-donated",TRUE,Color,Ondine,Size,25,,,1313451NDN025,453,shopify,1,deny,manual,59.20,148.00,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_112419.jpg?v=1762889119,1,Cary Low Rise Slouchy Wide Leg Jeans,FALSE,Cary Low Rise Slouchy Wide Leg Jeans | Homeboy Threads Resale | Homeboy Threads,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/DF6AB8C7-CE2B-4BCC-BC9C-6F7F8E8BD11E.png?v=1762979466,g,,,active
cary-low-rise-slouchy-wide-leg-jeans,,,,,,,,Color,Ondine,Size,26,,,1313451NDN026,453,shopify,1,deny,manual,59.20,148.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/DF6AB8C7-CE2B-4BCC-BC9C-6F7F8E8BD11E.png?v=1762979466,g,,,
cary-low-rise-slouchy-wide-leg-jeans,,,,,,,,Color,Ondine,Size,28,,,1313451NDN028,453,shopify,1,deny,manual,59.20,148.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/DF6AB8C7-CE2B-4BCC-BC9C-6F7F8E8BD11E.png?v=1762979466,g,,,
cary-low-rise-slouchy-wide-leg-jeans,,,,,,,,Color,Ondine,Size,31,,,1313451NDN031,453,shopify,1,deny,manual,59.20,148.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/DF6AB8C7-CE2B-4BCC-BC9C-6F7F8E8BD11E.png?v=1762979466,g,,,
cary-low-rise-slouchy-wide-leg-jeans,,,,,,,,Color,Cleary,Size,24,,,1313451RCL024,453,shopify,1,deny,manual,59.20,148.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_112419.jpg?v=1762889119,g,,,
cary-low-rise-slouchy-wide-leg-jeans,,,,,,,,Color,Cleary,Size,25,,,1313451RCL025,453,shopify,1,deny,manual,59.20,148.00,TRUE,TRUE,,,,,,,,https://cdn.shopify.com/s/files/1/0717/4320/9787/files/Photoroom_20251111_112419.jpg?v=1762889119,g,,,
